reviews,reviewers,date_reviews,rating,course_id
"I've been trying to get into programming for years(!),but have failed over and over because I thought it was boring and I just couldn't wrap my mind around its purpose. It wasn't until this course that I was able to get as far as I've gotten. The instructor is excellent and made seemingly difficult concepts very easy to understand. Highly recommended. Thank you, Prof S!",By Grace C,"Dec 03, 2015",5,python
Excellent class! I recommend it to anyone trying to learn programming. Dr. Chuck is a wonderful teacher. The class progresses at a nice comfortable pace. His lectures and code examples are thorough and informative. He takes the mystery out of programming and gives you the tools to make you feel like learning to code is attainable. Thank you Dr. Chuck and Coursera!,By Pamela G,"Oct 31, 2015",5,python
This course is a great opportunity for those who are interested in start learning programing languages. Materials and lectures are very well structured. During the course you will get familiar with basic programing techniques and concepts. If you are willing to spend some effort and learn the basics of programming this course and Python language is just for you. ,By Lyubomir H,"Dec 14, 2015",5,python
"A good introduction course to programming in general. Dr. Chuck clearly explains things that I've never been able to grasp from books. I love the Computing Conversation videos, watching the inventors of Python and Arduino inspires anyone watching to create fun things to play around with or something more useful. I often come back to these videos for inspiration ",By Val C,"Nov 18, 2015",5,python
Wonderful introductory course for Python and computer science in general.  My son is a freshman just getting started in computer science.  I've strongly recommended that he take the intro Python course and further on if he is interested.  He is attempted to get it added as an area of study in the university and by groups within the university.  Very well done!!,By Michael F,"Sep 27, 2015",5,python
"Thank you for making this course free!The accompanying book is really great, and the examples are very well designed.I would like to take this opportunity to point out a small typo on page 114 (Chapter 9. Dictionaries): in a code statement print a.translate(string.maketrans(' ',' '), string.punctuation there is a missing ) character at the end.",By Marko G,"Oct 29, 2015",5,python
First time taking a programming course. I was able to understand the basic concepts of python codding and I am looking forward to the next course Python Data Structures. I hope to get a better understanding on how to apply python to real world situations when I conclude all the courses available.I am very excited. Thanks Prof Chuck and CTA's.,By Renato D,"Nov 09, 2015",5,python
"The instructor is amasing.. even though I have previous knowledge of programming, his way of explaining things and trying to explain the way that the program works is amasing. he is relating the way Python works with our way of thinking and that way helping us understand better how to think as a programmer.. definitely HIGHLY recommend... :) ",By Alena V,"Nov 24, 2015",5,python
"I have a little experience from a couple of college classes programming in java and MATLAB. This course was a good, straightforward introduction to python. For those familiar with the general structures of programming (conditional statements, loops, etc.) , this course will be easy and go quickly - you may be able to finish in a week or two. ",By Geneva G,"Nov 19, 2015",5,python
such a great class. The class aim to give beginners a really nice and easy start so the students who are new to programming will not be intimated or frustrated. The professor is very funny and knowledgeable and make the whole class great fun. I really enjoyed the class and ready to finish the class and move on to the 2nd Python serie class. ,By Yichen W,"Nov 11, 2015",5,python
"I have tried other open course sites for learning Python and found this one the best. Charles Severance teaches in a simple, straight forward, easy to understand way that is entertaining as well. I feel I have learned more from him in a shorter period of time than other avenues I've tried. This course is a great way to learn Python!",By Amy G,"Nov 17, 2015",5,python
"I'm very glad I enrolled dr.Chuck courses - they're not too simple, not too hard for the first time.You're need something interesting for the begining. Something that will remind you that learning is interesting.Dr.Chuck courses damn fit for this purpose.Thank you, dr.Chuck, Teaching staff of University of Michigan and Coursera.",By Maxim V,"Oct 17, 2015",5,python
"Clear and concise introduction to python basics. For beginners, just be aware that this course will not enable you to program in Python well enough for most real-world applications. If you really want to learn Python, take the rest of the courses offered through the specialization to understand how to utilize the language well. ",By Miki S,"Oct 13, 2015",5,python
Really liked the way Mr. Severance approaches the problem and his methods of teaching. He is by far the goofiest teacher on coursera which is unique in a way and also desirable I think. He makes learning fun.Great Job. All the best for future courses. Will surely want to take another course on python taught by Mr. Severance. :) ,By Himanshu M,"Oct 04, 2015",5,python
"Great intro into programming; easy to follow up and very well explained.I'm a 8 year programmer and I loved the way these classes was given. Teacher is very clear and concise and speak in a fun way wich makes it good to learn the basics (the hardest part for someone who doesn't know anything about programming, in my opninion)",By Gabriel D F,"Oct 15, 2015",5,python
"Very suitable for new comers of programming. For me who has programming experience for more than 10 years and just want to catch up with the mainstream of programming in Python, it's a bit too simple. But that's my problem, not the class. The class is arranged nicely, Chunk presented very well and clear. I like it very much",By Zhisong H,"Oct 24, 2015",5,python
"Excellent introductory course for programming! Chuck really did a fantastic job ""rewiring"" my brain so that now I begin to think about everything in a linear way, like a machine...For an absolute beginner, Python is much more accessible than Javascript. Highly recommended for anyone who wants to get a taste of programming!",By Deleted A,"Nov 07, 2015",5,python
"Great, great course! It takes an aspiring programmer by hand and leads step by step through loops, functions and conditional statements. Charles Severance, the instructor, makes the videos funny and interesting and the interviews with people from the field create the feeling of being a part of something big :-)",By Irena D,"Nov 06, 2015",5,python
"Never thought I would enjoy programming as I just believed my brain didn't work that way, but how wrong was I. I am simply amazed at how well the instructor subtly but quickly builds on previous slides to  increase your understanding so that after six weeks you thoroughly grasp the very basic fundamentals.",By Marc H,"Dec 28, 2015",5,python
i liked how the course was designed.Gave an overview of Python Programming.Coming from C/C++ found the coding quite crisp.Furthermore i would like to thank the faculty who designed the course .Professor Charles for the video & the instructions too. And yes indeed programming for everybody is not a myth.,By Raghav A,"Nov 14, 2015",5,python
"Good introduction to Python. Examples and assignments were just what I needed to get a jumpstart. Professor has an amazing and funny teaching style (if you're someone from the coding industry), helps chill out and relax and learn at the same time !! Thank you very much !! Can't believe it's all free ...",By Swapnil P,"Oct 21, 2015",5,python
"Programming makes sense to me now.The course material is well thought out and progresses in a way that allows for full understanding of how the language works.  I have tried learning Python, C++, and Java from other sources; this is the first time I feel I have been successful.  I want't to learn more!",By Jeremy C,"Dec 14, 2015",5,python
As an introductory course it offers a lot if you are aspiring to START learning about Python or programming in general. The workload is light but you learn enough and I'd recommend to advance to the course in the series to continue applying what you learned and to expand that knowledge more deeply.,By Victor,"Dec 06, 2015",5,python
"Great course. Very basic. But well taught and clearly explained concepts. If you are already familiar with programming concepts take a more advanced course. But for anyone needing a boost in confidence, or to pick up programming without feeling intimidated this is a very good course to take. ",By Mohd S A S S,"Dec 14, 2015",5,python
A fantastic instructor. The course delivers what it says...programming for **everybody** and **getting started** with Python. I liked the gradual way in which topics and concepts were introduced. The exercises were challenging enough to keep me interested and easy enough to solve in the end.  ,By Raman K,"Nov 12, 2015",5,python
"I loved this class! It was challenging but didn't take over my life (I have a full time job), and I think I got a good handle on the basics. The professor is really entertaining and is great at teaching. I definitely recommend this to someone trying to get an introduction to programming.",By Anastasia N,"Oct 30, 2015",5,python
"I am a real fan of this MOOC and this is why.I followed many MOOC and always had the impression the people were reading some sort of script. here I have the impression the presenter is talking to me, in my language and in a comprehensible language. Please carry on and high five to you!",By nasreddine H,"Oct 02, 2015",5,python
"Fantastic course, Well structured and to the point and informative. I didnt know anything about python before this course, now i have a full grasp of how powerful python can be and i have an understanding of the language. Thank you for putting in the time and effort into this course. ",By Shaun S,"Nov 29, 2015",5,python
Very great for someone with no programming experience. Could consider making a course specially for people who have programming skills but wish to learn python. So possibly a course on teaching us the syntax and perhaps the frequently used key words or operators but in python syntax.,By Qiu J,"Nov 25, 2015",5,python
"The perfect introduction. I have learned programming before but now wish when I learned that it was explained as clearly as this!! Charles Severance's enthusiasm for teaching this topic is incredible and makes taking on a new challenge extremely palatable. Great Job, Charles! ",By Simon T,"Nov 05, 2015",5,python
"Really good course, even for those who already have a programming background.This course teaches programming basics, quick and easy.I completed the course within 2 weeks, and I had learned a lot.I truly enjoyed watching the ""Bonus videos"" - really interesting and motivating.",By Guy Y,"Oct 06, 2015",5,python
"Excellent programming introduction to everyone. Very detailed lectures and readings. It builds from the basics and gradually introduce more complex situations, leaving no sense of big confussion compared to other courses I've taken. Thanks Dr. Chuck and thanks to Coursera.",By Juan L,"Oct 27, 2015",5,python
"Love this course.  Was previously using only Codeacademy (which is a great program also), however, as a ""first time programmer"" I found the basics very difficult to understand.  This is really rounding out my understanding and I love your vision for accessible education.",By Glenn H,"Nov 05, 2015",5,python
I really liked the course. Its a good course to learn the basics of programming through Python. The thing I liked the most was the flow charts of each program that helped me to understand the concepts easily.Thanks Dr. Chuck. I would like to visit you if I get a chance.,By Fahim A,"Oct 06, 2015",5,python
"Is an excelent introductury course for people interested in programming. Even, if the programming language is Python, the course gives the student the base of programming in an easy and understandable way.I am happy to have done this course.Thanks for the teacher.",By Lisandro E,"Nov 06, 2015",5,python
Well structured course which makes it easy to learn the material and includes lots of exercises to test your understanding.  Assignment solutions are thoroughly discussed which makes it easier to assess the efficiency of your own code compared to the professor.  ,By Boris M,"Oct 02, 2015",5,python
"This was my first Coursera course I ever completed. As programmer most of the content I already knew, but I believed there is also some info might be between the lines, which it was actually true, and in top of that it was fun all the way.Thank you Dr. Chunck",By Hasan A,"Nov 17, 2015",5,python
Very good for the absolute beginner. I'm not an absolute beginner to programming but I am to python so I found I could skip a heck of a lot. Exercises are useful for getting into routine of writing programs and the worked exercise videos show best practice.,By Andrew A,"Nov 25, 2015",5,python
"Starts slow for someone who is interested in learning programming, but after a few chapters you realize how important it is to learn the first few (simple) things. Teacher is very good at transmitting concepts and highly entertaining.Course is excellent!",By Gabriel F,"Nov 03, 2015",5,python
I have tried various online courses before though i couldn't complete anything on time. This course takes the least amount of time and gives you a comprehensive introduction to Python. It has everything which a completely new person to programming needs.,By Harshvardhan U,"Oct 06, 2015",5,python
"I had done some python before, but I thought I should start at the start. Dr Chuck is an engaging teacher, who doesn't assume any knowledge and takes things at a good pace, not too slow but not too fast. I'm looking forward to doing more of his courses.",By Neil H,"Dec 27, 2015",5,python
"i have to say its a wonderful course, i am just one that desire to learn something new and interesting and the professor Charles Severance, its so great, he is wonderful teaching python even make laugh one time or two, its a wonderful course really :) ",By Deborah A,"Nov 28, 2015",5,python
"A great course!! Helped me learn the basics of python programming and i am going to learn more about this language. Dr. Chuck is an awesome teacher, He made the class very interactive and help me understand a small programmer in me.. :)  Thank you Dr.",By LIJIL M,"Sep 22, 2015",5,python
A good course for beginners who have little experience in programming. For more seasoned programmers a bit more detailing. A big thanks to professor Chuck for making the course highly interactive and the motivational series after chapters is great.,By priyank k,"Nov 21, 2015",5,python
Ottimo corso per chi è alle prime armi con la programmazione in generale. Per chi ha già fondamenti sulla logica di programmazione e conosce gia alcuni linguaggi il corso lo svolge più rapidamente e senza troppe difficoltà.Nel complesso molto buono,By lorenzo t,"Oct 08, 2015",5,python
Professor Severance is a appreciably comical man and I've found it very easy to grasp concepts in Python programming under his guidance. I like the pace of his video lectures and suggest that he maintain this level of concision mixed with clarity. ,By Nicholas T W H,"Dec 12, 2015",5,python
"The course is fantastic! Even though you have never heard about programming. The professor is awesome and really clear in his explanations. It seems to me like a real time lecture: whatever is my question, he answers it on the very next minute! :)",By Eloise P G S,"Oct 15, 2015",5,python
"For beginners in programming is very good. For someone who have some experience with other programming languages, this first course is too much easy but has interesting things (interviews, etc.) anyway so it is not a waste of time even for then.",By Jose A I S,"Nov 07, 2015",5,python
"Covers the very basics of python. Even if you are new to programming (not only python), this course gets your simple programming knowledge right. Charles is one of the best professor i have seen, who involves his student in the video lectures. ",By Pratik k,"Oct 28, 2015",5,python
"easy to understand for non-programmers. Love the professor and his humor. As the professor says, you should make sure to understand every single line in your program at this early stage. I'm taking the second part of the specialization now. ",By Pramit B,"Dec 23, 2015",5,python
This course was extremely helpful in getting started with Python. Professor Charles made it even more interesting with his style of teaching. I would recommend this course to anyone who wants to learn the basics of programming with Python. ,By Manmeet K,"Oct 27, 2015",5,python
"Great materials and practical examples which guide you step by step through the basics of Python.However, this introductory course is also universal, shows language structures and logic which is used in many other programming languages.  ",By Piotr W,"Dec 27, 2015",5,python
"  Great introduction to programmng and Phython, I never wrote code before, now I want to enroll in the specialization and learn much more! It could be improved with aditional practical excersises, or externl sources on where to find some. ",By Carlos V,"Dec 12, 2015",5,python
"I'm very lucky that I can learn with Professor Severance online.I've never studied computer science before,but this matters little for the reason that Professor Severance always talks clearly and vividly.Hope that his courses can be lis",By cyz7,"Oct 06, 2015",5,python
The teaching methodology was superb!!It worth spending time in his lecture.Hope to have some advance study soon in Python which shall be freely available to learners who keen to learn something new but cannot afford the tuition fee..,By Nitesh K,"Oct 25, 2015",5,python
"  I started more courses on different learning platforms, but left them all. Finished only this course because of Dr. Chuck. Thank you very much, the lectures were very well explained and the information was presented very interesting.  ",By Iuri G,"Oct 14, 2015",5,python
"So far, I am really enjoying this class. I am so thankful for this free source. I have taken a few python classes, the the beginning was a review, however the instructor makes the course beginning very enjoyable to watch. Thank you!",By Levi K,"Nov 30, 2015",5,python
"Dr. Chuck rules! He is such an engaging instructor, he makes learning Python fun. I have tried many courses and gotten discouraged but I am sticking with this one until I get it right. Thank you, Dr. Chuck, for being so awesome! ",By Annie,"Dec 15, 2015",5,python
No matter how good you are with a computer or programming. This course will be the one for you! I love the sheer humour of the teachers and the simple explanations they give. I would definitely recommend this course to anybody. ,By Michel Z,"Dec 17, 2015",5,python
This course was extremely helpful in covering all the basic aspects of Python! The teacher is really awesome and makes you want learn as more as you can and as fast as you can. He is really great in making you enjoy the course.,By Manuel G,"Sep 15, 2015",5,python
Brilliant course. Best suited for people with little programming exposure.I know programming so completed the courses with 1.5 or sometimes 2X speeds. Still worth going though as this is how you learn new programming language,By Pratap S,"Sep 29, 2015",5,python
"Quite fun, Dr Severance goes into good detail on the topic, his lectures are quite engaging, as he has filmed himself talking, so they are a lot more personal, and less ""mind blowing"" than some hardcore programming courses.",By Chris M,"Nov 16, 2015",5,python
Professor Severence makes the class fun and interesting.   The book is free and the material is chunked in a logical manner that makes it easy to follow along each week.   Great pace for anyone who also has a full time job.    ,By Troy B,"Oct 15, 2015",5,python
"Dr. Chuck is one of the best trainer in IT, I have seen in my 16 years of career. I am also a trainer and running training institute but I have not seen anyone close to Dr. Chuck, I wish I learn from him and help others",By Jai V,"Nov 06, 2015",5,python
"  This course is perfect for starters. I've learnt some Java and C++ before, but I discovered some fun and useful ideas in this begainer's course. Thanks to Pro. Severance, again I find programming easy and interesting.",By 徐凡洁,"Nov 25, 2015",5,python
This course has really helped me to built  a strong fundamental concept in Python. Charles Severance was really good at explaining the fundamental concepts. Hope to continue further Python courses with him. Thank you.,By Priyank B,"Nov 09, 2015",5,python
Basic but thorough. Useful if you're a beginner as it starts from scratch or if you're a seasoned developer in other programming languages as it shows you the subtleties of Python. The interviews are interesting too. ,By Neil B,"Dec 11, 2015",5,python
"Excellent course. Very well organized and prepared by teachers. Bonus videos with Massimo Banzi, Guido van rossum and others were awesome. Thank you so much for putting together such a beautiful course on Python :)",By Shayan A B,"Oct 05, 2015",5,python
Excellent course to get started with Python. Even though I had prior experience of basic C coding I found this course useful in understanding the variations that exist between the two languages in a concise format.,By Devesh C,"Oct 02, 2015",5,python
"I like Dr. Severances' style, so far. His videos are engaging and fun to watch. I also appreciate that the textbook is available for free, as well as a ton of other Python free resources, for the sake of learning.",By Jini M,"Oct 01, 2015",5,python
"Excellent professor and the last problem, 5.2, was especially challenging. Great course for Python beginners, especially when bundled with CodeAcademy's Python beginner course. Highly recommend Professor Chuck.",By Mo A,"Dec 29, 2015",5,python
"This is a great course!! It moves a good pace and allows those with full time job to continue to learn and sharpen their skills. I love the material that they make available to the students, it is very helpful!",By Jon V,"Nov 16, 2015",5,python
One of the best online courses I have done -mostly as a refresher so I ran through the whole thing in 2 days (about 4h of work) but it got me interested in completing the whole series within a couple of weeks.,By George C,"Dec 15, 2015",5,python
"I learned a lot in this course. The instructor, Dr. Chuck, explains things in a really easy to understand way.  I would highly recommend this as a starting course for anyone with minimal programming knowledge.",By Ursula C,"Dec 12, 2015",5,python
It is just amazing course for student who want to start learning. The content of this course is arranged such that student is completely understand why you study this course? and all those type of questions..,By Ashish K,"Oct 02, 2015",5,python
"It is great learning experience. This is my first online course, but it is very interactive. This can be understood by all beginers with ease by the well quoted examples on how to approach for programming.",By Leepeng C,"Oct 24, 2015",5,python
"This is a great course. I love the step by step teaching method and detailed explanation. Despite the step by step method, the lecturer never fails to bores us because he always gets right to the point.",By John L,"Dec 04, 2015",5,python
"Very nice introduction to python with great instructor, practical assignments and free ebook provided. I recommend this course to beginners with no prior or small amount of experience with programming.",By Stefan K,"Dec 28, 2015",5,python
"inp = raw_input(""What do you think of the course?"")while True:if inp == ""Chuck_is_amazing"": break
    if len (inp) < 1 : breakelse: ""You_do_not_understand_why_this_is_a_good_course!"": breakprint ""inp""",By Gerald V,"Sep 18, 2015",5,python
Fantastic course for starting Python and understand the fundamental concepts of programming! The professor teaches the material very well for someone with no experience. Highly recommend this course!,By Justin K,"Nov 15, 2015",5,python
"Prof. Charls use a number of easy-understanding samples to get student involved in computing logic. I like his humor, his dedication and his special manner of being interactive with remote students.","By SUN,Xiaoliang","Dec 08, 2015",5,python
Thank you Pro. I'm getting more and more interested in Computer Science and Python. This is a whole new world to me and I feel excited when completing this course. I hope you can teach us continuing,By Yuan L,"Nov 17, 2015",5,python
"Very
engaging course, helpful for people like me, without any knowledge in
Programming. Lectures are full of useful information and not only
about Python. Professor Chuck makes lectures fascinating.",By Konstantins M,"Oct 01, 2015",5,python
This class was great!! Easy to follow and the exercises are truly for beginners!!! Thank you very much Dr. Severance for putting together this class! I'm looking forward to take the rest of them!!!   ,By Natalia Q C,"Nov 05, 2015",5,python
"Really good explained for a beginner in programming. Begins easy, but you get more and more an in-depth explanation of programming. Awesome professor, explains it very well and keeps me motivated. ",By Justin V,"Dec 14, 2015",5,python
"Very funny and experienced Professor!Very helpful and thorough course, but a little bit too easy.Very good starting point for those want to learn programing but no previous programing experience.",By Marcus M J J,"Dec 13, 2015",5,python
"It was a great course, easy to learn and full of interesting examples. Python is a very interesting Language to be learned and I hope to develop my skills on it and start making my own games! ",By tiago l p,"Dec 06, 2015",5,python
"Programming for Everybody (Getting Started with Python) is a five star course. Like the name of the course, I could get started with programming with Python a little. Thank you, Prof. Charle",By Raysong L,"Dec 03, 2015",5,python
Awesome class. Way better than the other intro programming courses I have seen. I feel like I'm actually learning something and I enjoy the class. (something difficult with online classes).,By Renee M,"Dec 15, 2015",5,python
Very intuitive and easy to understand course. the flow of the learning course coupled with the assignments makes this a must go to course for anyone who wants to learn python from scratch. ,By Mohammed J,"Oct 11, 2015",5,python
"I love how this course contextualizes each programming concept, instead of presenting it in a vacuum as other programming MOOCs I've attempted have done. I'm very thankful for this course. ",By Anna B,"Oct 04, 2015",5,python
I fun and interactive way of learning Python for beginners in programming.  Many thanks to Dr. Charles Severance and the Coursera team for putting together an easy to work through course.  ,By Absalon R,"Nov 29, 2015",5,python
Good Course design for the beginners who does not know anything about programming and Python. Must Give it a try so that you can know and understand the basics ! overall i will give 9/10. ,By MIAN S R,"Sep 22, 2015",5,python
"Good quality course given by a pedagogic and charismatic teacher!It is too easy for someone who already knows another coding language, but I understand that it is intended for beginners.",By Normand D,"Dec 06, 2015",5,python
This course is really easy to understand for those who does not have basis in informatics at all. The free book is also quite pragmatic.Professor Chuck is good at delivering information!,By LiyunWu,"Nov 12, 2015",5,python
"Very easy to follow, and fun to do. Instructor inspired me to expand skillset with my RaspberryPi with the use of virtual network computing from iOS to the Pi. Onward and upward. Thanks!",By Christina O,"Nov 05, 2015",5,python
This course is an amazing introduction not only to Python but coding and how computers work in general. The videos are super helpful and the professor is very funny and a great lecturer. ,By Bharathi S,"Oct 01, 2015",5,python
Excellent introductory courser for Python learnerand i love to watch the office hour video and interviewsI can see the passion and very funny coursehope you will come to Hong Kong soon!,By Jasper H,"Dec 14, 2015",5,python
"I have experience with scripting, so most of the concepts weren't new to me.  What I valued here was the Python-particular gotchas, such as indenting and adding colons to if statements.    ",By Amanda S,"Dec 09, 2015",5,python
"Excelente curso, pasé de saber nada a los conocimientos básicos de programación. El Dr. Charles, excelente profesor y los vídeos adicionales a las lecciones, son un buen toque. Gracias.",By Gamaliel N P,"Nov 14, 2015",5,python
"Our Mentor , he is just mind blowing . I really like the way of teaching.Also the study material and slides are really very helpful.Coursera really took teaching to a very higher level.",By Shradheya K,"Sep 15, 2015",5,python
Great fundamental course! Its a bit remedial of you already know the basics of python though. I recommend just doing all the assignments and quizzes in a day for a refresher if you do. ,By Reggie W,"Nov 09, 2015",5,python
Managed to complete this in 2 weeks as I have quite a lot of time available. The exercises were fairly simple and easy to understand giving me a good grounding in the basics of python.,By Paul S,"Sep 27, 2015",5,python
"Great introductory course to understand basic programming concepts such as variables, conditional logic, functions and loops.  Solidified understanding I got from dabbling previously.",By Kimberly S,"Oct 12, 2015",5,python
This is a great course! Very straightforward and easy to understand. It also greatly motivated me to explore more about computer science even though my intended major is psychology. ,By howardavery,"Dec 18, 2015",5,python
"This is an excellent course overall. It goes into great detail, slowly and steadily, and covers each concept from several angles, until it becomes second nature. Highly recommended.",By Christopher T,"Nov 10, 2015",5,python
"I really like the way this course is presented, fun and light hearted but at the same time feel encouraged to do my best. Thank you so much to everyone who made this course posable.",By Gerhard B,"Sep 26, 2015",5,python
"It was a great course. Even if you don't know anything about programming you can take this course.If you have some experience, you can fast forward to Data Structures with Python.",By Guven Y,"Nov 24, 2015",5,python
"colours in the slides are not clear and disturb the eyes especially when using purple, yellow and light green. Other than that this course is terrific and the instructor rocks :)",By Ahmed O G,"Dec 13, 2015",5,python
This course is absolutely amazing because it teaches you everything from the very beginning. So if you dont have any background in programing then you definitely must not worry . ,By Loukik B,"Nov 01, 2015",5,python
"Good introduction, peppered with interesting interviews of people who initiated something new in the Open Source world. And a lecturer who has humour. It was fun to participate.",By Thomas H,"Dec 31, 2015",5,python
"Dr. Chuck really made me feel enthused and confident throughout this course. Quality of the teaching material is also very high and lectures are interesting, engaging and clear. ",By Rebecca B,"Nov 12, 2015",5,python
"Clear explanation, super easy to start with! I benefited a lot from the course. It is highly recommended for those who do not have programming backgrounds. Well done Dr. Chuck!!",By Huijun Z,"Oct 27, 2015",5,python
"Great introduction to Python, videos were excellent - instructions were clear and easy to follow along. Really enjoyed learning using the assignments and autograder, thank you!",By Shuk X C,"Nov 07, 2015",5,python
"Great intro to Python!  As someone with some prior programming experience, it was pretty basic, but I still really appreciate having an accessible course for learning Python.",By Matt B,"Dec 05, 2015",5,python
Dr Charles Severance has made the course even more engaging and interesting.I couldn't have asked for a better mentor.Looking forward to attending more of his lectures.Thanks,By shreya g,"Nov 17, 2015",5,python
"Excellent beginning programming class. I'm 100% a beginner and I never was lost. Now I feel like I can actually build basic programs, and this made me excited to learn more.",By Karyn M,"Dec 09, 2015",5,python
A great tutorial for beginners and a great teacher. It will lead you to know the Python basic concepts and motivate you to keep learning this fantastic programming language.,By Cauim d S L,"Oct 02, 2015",5,python
"very well explained. although i'm a experienced programmer, there were some tweeks of python i didn't know. i loved the platform to complete de the programming assignments.",By Priscilla K,"Dec 09, 2015",5,python
The lectures are very clear. Materials from this set of class is not very hard since it is the most basic elements of programming. Overall I really enjoy taking this class.,By Zimin Z,"Nov 01, 2015",5,python
"Great course, easy to follow, and very straight forwardExcelente curso, está diseñado para comenzar a programar de cero, es fácil de seguir y tiene ejercicios muy prácticos  ",By Diana C C C,"Oct 29, 2015",5,python
It is a very interesting course which will help you to understand and start doing your own programming. The professor is really pedagogic so you will find it easy to lear.,By Lautaro B,"Oct 12, 2015",5,python
"Very good introduction to python. Dr Chuck is a very friendly, affable teacher. The textbook is free. The load of this class  is not so heavy. I really enjoyed the class.",By Masaaki M,"Dec 30, 2015",5,python
"Nice way of giving the material, easy to understand and interesting to listen. Across all the others courses what I made before on Coursera, this one is the most curious.",By Daria,"Dec 13, 2015",5,python
"The basics covered in an easy, comprehensible way. A 6-year old would get that probably, which means it's explained like it should be for a ""getting started with"" course.",By A K,"Oct 27, 2015",5,python
Excellent course.. I've never thought that programming is that so easy but this course changed my perspective.. I recommend this course to everyone who likes computers...,By Nidhish P G,"Oct 23, 2015",5,python
"Great course, Dr. Chuck is the best teacher in Coursera, for all the people that are in the beginning in the python programming world this is the best course you can get",By Cesar Y,"Dec 17, 2015",5,python
"  Dr. Charles ""Chuck"" Russell Severance is an amazing professor, thankful to Coursera that i could learn from a Legend. I am looking forward to complete all other courses.  ",By rohit t,"Nov 28, 2015",5,python
Great way for newbie to start learning and understand the foundation of Python. I love the way Charles teaches us is very interesting and easy to understand. great work.,By PHOY Y H,"Oct 06, 2015",5,python
A very good  beginning course. The instructor is excelent and his explanations very clear. I recommend this course for people that is starting to program.Rubens Araujo,By Rubens A,"Nov 30, 2015",5,python
It is a extremely clear course that introduce the basic programming skills with python. I like the interest way the professor explain the principle of the programming.,By 丁玎,"Nov 28, 2015",5,python
Well designed. The easy does it approach is very effective to focus on how the language works. With this method it is easier to learn Python than Ruby. I recommend it.,By red s,"Nov 19, 2015",5,python
"Excellent course! I really enjoyed take the classes, the theacher makes them funny and easy to understand. And the book provided is full of excercices and useful tips!",By Verónica O,"Sep 30, 2015",5,python
"Excellent Course for People who want to Learn Programming. Python is a Powerful programming Language & allows to handle Files, Databases, Decision making & much more..",By Jagdish N,"Sep 17, 2015",5,python
Best course in python....This is the first of the five courses. Having completed this makes me feel that now i know something about python. Will complete all five. :) ,By Piyush K G,"Dec 30, 2015",5,python
The lectures are clear and step-by-step approach makes it easier for beginner to start to learn this programming language and the practical assignments are very nice!,By Pulu S,"Dec 18, 2015",5,python
Here I give Professor Severance my sincere gratitude.  I really like this course and I learned a lot from it.  And I just started a new course Python Data Structures!,By Ye J,"Dec 18, 2015",5,python
A delightful introduction to Python programming with the very talented Dr Chuck.  If only I'd had lecturers like him when I was doing my undergraduate courses. <sigh>,By Prabhakar R,"Dec 13, 2015",5,python
I really great course. I really like it. I found a lot interesting stuff from this course. And I am able to understand the basic programming. Thanks  a lot  Dr. Chuck,By I M A A,"Oct 22, 2015",5,python
It is really a good start for student who are not major in computer science. And Dr. Chuck is really a good teacher. He makes the video clear and easy to understand.,By Liyuan C,"Dec 08, 2015",5,python
Dr. Chuck is entertaining and makes this course so lively. Exercises and quizzes are good; not too easy and not too hard either. Feels like I started getting Python!,By René B,"Nov 01, 2015",5,python
I think Dr Charles Severance is a fantastic teacher and he is taking a great effort in making this course possible for every one under the creative commons license.,By Deepak N R,"Oct 02, 2015",5,python
"The instructor is excellent, my background is in finances, but I feel very comfortable with the way that Dr. Chuck explains everything, I really enjoy this class!! ",By Edwin A G,"Oct 12, 2015",5,python
"Really well done, it does't teach you just the lenguage but let you understand how it works in the computer.but is for real beginners, usefull the student's notes ",By Nicola B,"Oct 01, 2015",5,python
"The instructor needs to polish some examples, and I think a bit more computer science terminology wouldn't hurt. But overall it was a nice introduction to Python",By Matias Q,"Dec 24, 2015",5,python
"I was a little bit late to start doing assignments, but now I've  even caught up with the course!I like the way how Mr. Charles  teaches and explains the things!",By Artjom S,"Dec 06, 2015",5,python
i am learning basic things of python....it's very help full and going cool u know i mean not boring subject is very logical and interesting....thank you coursera ,By sai s k,"Oct 07, 2015",5,python
This course is perfect for beginners who has absolutely no knowledge about programming. The lecturer breaks down the concepts to an easily understandable format. ,By Wong J S,"Oct 04, 2015",5,python
Really clear lectures and fab book to accompany.  Fully explained all concepts and has been a bit help to me in further developing my understanding of concepts.,By Rachael D,"Dec 22, 2015",5,python
"It is a really good course for people that don't know anything about programming, charles severance is also a very good teacher, makes the class easy and funny.",By Juan C S R,"Dec 01, 2015",5,python
"This is a very clear teaching, dynamic and a pleasure class to take. Learned a lot, finding the solutions and tricks to a first starter in programming Technics.",By David B R e S,"Nov 23, 2015",5,python
Dr Charles is very enthusiastic and fun teacher.His comparison to life's examples makes it so much easier to learnDefinitely a good beginner session to python. ,By janet w,"Dec 31, 2015",5,python
I love this course!  Charles breaks the concepts down enough so that someone without a background in computer science can understand the basics of programming.,By Christy L,"Nov 08, 2015",5,python
Great course! Lots of fun to follow Dr. Chuck through the lessons. The learning curve is great for someone new to programming. Thanks for making this possible! ,By Katharina H,"Oct 03, 2015",5,python
"A great course for the beginners!!! And a good and funny professor at the helm of the course!!! A really good experience for the students!!! Thank you, sir!!!",By Akshay K B,"Nov 23, 2015",5,python
